X	Y	Red	Green	Blue
1689	475	191	191	193
1690	475	191	191	193
1691	475	191	191	193
1692	475	193	193	195
1693	475	192	192	194
1694	475	191	191	191
1695	475	191	191	191
1696	475	192	193	195
1697	475	190	191	193
1698	475	188	189	191
1699	475	188	189	191
1700	475	191	191	193
1701	475	191	191	193
1702	475	186	186	188
1703	475	188	188	190
1704	475	188	188	188
1705	475	187	187	187
1706	475	189	189	189
1707	475	188	188	188
1708	475	189	189	189
1709	475	189	189	189
1710	475	189	189	189
1711	475	189	189	189
1712	475	186	186	186
1713	475	185	185	185
1714	475	188	188	190
1715	475	188	188	190
1716	475	188	188	190
1717	475	188	188	190
1718	475	187	186	191
1719	475	186	185	190
1720	475	189	189	191
1721	475	189	189	191
1722	475	189	189	191
1723	475	187	187	189
1724	475	183	183	183
1725	475	179	179	179
1726	475	181	181	181
1727	475	185	185	185
1728	475	190	190	190
1729	475	189	189	189
1730	475	188	188	188
1731	475	189	189	189
1732	475	189	189	189
1733	475	190	190	190
1734	475	190	190	190
1735	475	189	189	189
1736	475	189	189	191
1737	475	188	188	190
1738	475	189	189	191
1739	475	190	190	192
1740	475	190	190	192
1741	475	191	191	193
1742	475	191	191	193
1743	475	192	192	194
1744	475	189	188	193
1745	475	190	189	194
1746	475	192	191	196
1747	475	192	191	196
1748	475	193	193	195
1749	475	193	193	195
1582	476	190	190	192
1583	476	190	190	192
1584	476	189	189	189
1585	476	188	188	188
1586	476	184	184	184
1587	476	187	187	187
1588	476	189	189	191
1589	476	191	191	193
1590	476	190	190	192
1591	476	189	189	191
1592	476	189	189	189
1593	476	189	189	189
1594	476	190	190	190
1595	476	189	189	189
1596	476	190	188	189
1597	476	190	188	189
1598	476	185	183	184
1599	476	181	179	180
1600	476	185	185	185
1601	476	187	187	187
1602	476	188	188	190
1603	476	191	191	193
1604	476	190	190	192
1605	476	191	191	193
1606	476	190	189	194
1607	476	189	188	193
1608	476	190	189	194
1609	476	189	188	193
1610	476	190	190	192
1611	476	190	190	192
1612	476	190	190	192
1613	476	190	190	192
1614	476	192	192	192
1615	476	193	193	193
1616	476	190	190	192
1617	476	188	188	190
1618	476	188	188	188
1619	476	190	190	190
1620	476	190	190	190
1621	476	189	189	189
1622	476	191	191	191
1623	476	186	186	186
1624	476	187	187	187
1625	476	191	191	191
1626	476	193	193	193
1627	476	192	192	192
1628	476	192	192	192
1629	476	191	191	191
1630	476	191	191	191
1631	476	189	189	189
1632	476	189	189	187
1633	476	190	190	188
1634	476	191	191	191
1635	476	191	191	191
1636	476	191	191	193
1637	476	191	191	193
1638	476	190	190	192
1639	476	190	190	192
1640	476	190	190	192
1641	476	190	190	192
1642	476	190	190	190
1643	476	190	190	190
1644	476	189	189	189
1645	476	189	189	189
1646	476	192	192	192
1647	476	191	191	191
1648	476	193	193	191
1649	476	193	193	193
1650	476	193	193	193
