X	Y	Red	Green	Blue
1699	1223	174	130	121
1700	1223	180	136	127
1701	1223	183	139	130
1702	1223	179	134	128
1703	1223	180	135	129
1704	1223	182	141	135
1705	1223	182	141	135
1706	1223	172	135	127
1707	1223	171	134	126
1708	1223	181	143	134
1709	1223	184	144	136
1710	1223	177	137	127
1711	1223	171	128	119
1712	1223	181	139	127
1713	1223	182	140	128
1714	1223	178	138	126
1715	1223	180	140	128
1716	1223	179	139	129
1717	1223	178	138	128
1718	1223	186	143	136
1719	1223	188	145	138
1720	1223	187	142	136
1721	1223	183	138	132
1722	1223	180	135	129
1723	1223	178	133	127
1724	1223	179	132	124
1725	1223	174	125	118
1726	1223	186	137	130
1727	1223	189	140	133
1728	1223	188	141	133
1729	1223	182	138	129
1730	1223	184	140	131
1731	1223	182	138	129
1732	1223	180	136	127
1733	1223	184	140	131
1734	1223	184	140	131
1735	1223	184	140	131
1736	1223	185	142	133
1737	1223	183	140	131
1738	1223	181	138	131
1739	1223	178	135	128
1740	1223	184	139	133
1741	1223	183	138	132
1742	1223	185	140	134
1743	1223	183	138	132
1744	1223	182	137	132
1745	1223	182	137	132
1746	1223	184	139	134
1747	1223	183	138	133
1748	1223	182	134	130
1749	1223	183	135	131
1750	1223	180	133	127
1751	1223	187	140	134
1752	1223	186	142	133
1753	1223	189	145	136
1754	1223	186	142	133
1755	1223	182	138	129
1756	1223	181	137	128
1757	1223	183	139	130
1758	1223	183	138	132
1759	1223	183	138	132
1760	1223	184	140	131
1761	1223	182	137	131
1762	1223	185	138	132
1763	1223	188	140	136
1764	1223	185	137	135
1765	1223	169	121	119
1766	1223	172	125	119
1767	1223	183	136	130
1768	1223	187	140	130
1769	1223	186	139	129
1770	1223	179	135	124
1771	1223	177	133	122
1772	1223	179	135	126
1773	1223	183	139	130
1774	1223	183	140	133
1775	1223	186	143	136
1776	1223	187	142	136
1777	1223	181	136	130
1778	1223	184	137	131
1779	1223	186	139	133
1780	1223	187	140	134
1781	1223	186	139	133
1782	1223	182	137	131
1783	1223	184	139	133
1784	1223	184	141	132
1785	1223	188	145	136
1786	1223	189	147	135
1787	1223	183	141	129
1788	1223	183	139	130
1789	1223	184	140	131
1790	1223	186	141	135
1791	1223	185	141	132
1792	1223	181	137	126
1793	1223	170	126	115
1794	1223	179	135	124
1795	1223	187	143	134
1796	1223	185	142	133
1797	1223	183	140	131
1798	1223	180	138	126
1799	1223	179	137	125
1800	1223	181	137	126
1801	1223	179	135	124
1802	1223	177	133	124
1803	1223	179	135	126
1804	1223	181	136	130
1805	1223	186	141	135
1806	1223	185	141	132
1807	1223	186	142	133
1808	1223	184	141	134
1809	1223	184	141	134
1810	1223	182	138	129
1811	1223	181	137	128
1812	1223	182	138	127
1813	1223	182	138	127
1814	1223	182	138	129
1815	1223	182	138	129
1816	1223	184	137	131
1817	1223	184	137	131
1818	1223	184	141	132
1819	1223	190	147	138
1623	1224	177	137	127
1624	1224	181	138	129
1625	1224	181	138	131
1626	1224	180	135	129
1627	1224	178	133	128
1628	1224	180	137	131
1629	1224	179	136	130
1630	1224	180	137	128
1631	1224	179	136	127
1632	1224	180	137	130
1633	1224	177	134	127
1634	1224	181	136	131
1635	1224	179	134	129
1636	1224	182	135	129
1637	1224	181	134	128
1638	1224	184	137	131
1639	1224	182	135	129
1640	1224	174	129	123
1641	1224	175	130	124
1642	1224	180	136	127
1643	1224	182	138	129
1644	1224	182	138	129
1645	1224	184	140	131
1646	1224	183	139	130
1647	1224	178	134	125
1648	1224	179	135	126
1649	1224	175	131	122
1650	1224	179	135	126
1651	1224	179	135	126
1652	1224	182	139	132
1653	1224	181	138	131
1654	1224	179	136	129
1655	1224	182	139	132
1656	1224	181	137	128
1657	1224	178	134	125
1658	1224	182	135	129
1659	1224	183	136	130
1660	1224	185	138	132
1661	1224	187	140	134
1662	1224	187	140	130
1663	1224	182	135	125
1664	1224	183	136	128
1665	1224	190	143	135
1666	1224	186	139	131
1667	1224	183	136	128
1668	1224	182	135	129
1669	1224	179	131	127
1670	1224	180	132	128
1671	1224	182	134	132
1672	1224	183	135	131
1673	1224	178	130	126
1674	1224	181	137	128
1675	1224	177	133	124
1676	1224	173	130	121
1677	1224	178	135	126
1678	1224	180	140	132
1679	1224	178	138	130
1680	1224	181	138	132
1681	1224	181	138	132
1682	1224	184	140	131
1683	1224	182	138	129
1684	1224	183	139	128
1685	1224	183	139	128
1686	1224	181	137	126
1687	1224	186	142	131
1688	1224	189	142	134
1689	1224	184	137	129
1690	1224	181	137	126
1691	1224	185	141	130
1692	1224	185	141	132
1693	1224	181	137	128
1694	1224	179	136	129
1695	1224	179	136	129
1696	1224	184	139	133
1697	1224	181	136	130
1698	1224	181	137	128
1699	1224	183	138	132
1700	1224	184	139	133
